filename,n_nodes,mst_cost,mst_time_s,christofides_cost,christofides_time_s,total_time_s
57,73,915.2374775385033,0.006903,905.4942415559937,0.014796,0.021699
58,69,888.3272641762344,0.006115,900.9226408321537,0.012604,0.018719
59,56,715.4892497053555,0.004155,814.0582313647758,0.006855,0.011011
60,92,1012.0885864304613,0.011014,1039.3273856015592,0.028981,0.039995
61,61,901.3290397549973,0.004735,978.3782054591513,0.008939,0.013673
62,57,785.2912303987995,0.004109,707.9623658782721,0.007334,0.011444
63,92,1111.065998983094,0.011185,1095.154992787513,0.029066,0.040251
64,76,972.3833267148441,0.007550,939.3220395797359,0.016799,0.024349
65,70,909.1452317865645,0.006283,960.7951283215774,0.013075,0.019358
66,38,641.7478030348929,0.001886,720.5158163431305,0.002412,0.004299
67,80,843.050320726258,0.008351,831.143847734255,0.019236,0.027587
68,59,890.1382350796521,0.004480,897.9372921696993,0.008050,0.012530
69,30,593.8809463162535,0.001103,595.3868988139444,0.001244,0.002347
70,95,1035.2091789065296,0.011897,950.8133735913898,0.031530,0.043428
71,75,949.7097630955601,0.007772,1030.9594448282119,0.016023,0.023795
72,22,442.86160294928425,0.000607,395.92666096314383,0.000534,0.001141
73,97,1080.0085145889461,0.012446,1052.3676450155012,0.033819,0.046265
74,65,783.1699075243662,0.005506,880.2546909670774,0.010609,0.016114
75,63,794.9695591403674,0.005203,791.2375522498373,0.009688,0.014892
76,92,1000.8836646236346,0.011154,972.3025877904819,0.028824,0.039977
77,82,862.586636023974,0.008771,1008.2024338191399,0.020664,0.029435
78,48,724.6622727522531,0.002982,839.9904596503097,0.004443,0.007425
79,66,827.2916020650246,0.005665,996.8640244201941,0.011133,0.016798
80,37,626.2885530869463,0.002083,701.6775677837363,0.002313,0.004397
81,61,893.4150973231935,0.004725,848.59425617416,0.008893,0.013618
82,26,588.8094869544925,0.000916,619.0528815920986,0.000845,0.001761
83,46,734.988496098817,0.002651,841.7458963564877,0.004215,0.006865
84,76,943.8130882035571,0.007418,840.8245335316009,0.016554,0.023972
85,48,729.3076230593049,0.003033,810.1279896455741,0.004402,0.007435
86,85,965.2312173540893,0.009496,1204.1162059913147,0.022726,0.032223
87,94,919.4314830159778,0.011657,991.6498327387964,0.030580,0.042238
88,90,969.9268019873231,0.010657,948.7734197979806,0.027039,0.037697
89,68,783.1457782268105,0.005982,824.7958657361619,0.012081,0.018064
90,43,682.5745409164762,0.002406,691.3196797142446,0.003186,0.005592
91,63,938.9209894440727,0.005291,974.7035554908863,0.009609,0.014900
92,82,925.7072723293131,0.008718,940.6567279366085,0.020651,0.029369
93,55,824.2192787401656,0.003825,778.2364757521939,0.006672,0.010498
94,90,1033.1711240208988,0.010694,1073.985466169072,0.027118,0.037812
95,89,1034.7368877532053,0.010232,1005.7784078358687,0.026346,0.036578
96,100,1090.8605939703712,0.013053,1176.682019877265,0.036586,0.049639
97,58,753.1110018328951,0.004422,865.7952133182567,0.007624,0.012046
98,72,841.746431462961,0.006750,857.5558514688814,0.014030,0.020781
99,28,557.619320934888,0.000975,587.9000621422388,0.001057,0.002032
100,79,896.1971426984683,0.008139,918.0508771862438,0.018462,0.026602
101,77,879.1657148198991,0.007709,887.2613489239983,0.017304,0.025014
102,97,1094.532802158025,0.012305,1106.718522865502,0.033667,0.045972
103,66,868.0279450352356,0.005558,887.4544228654408,0.011128,0.016687
104,67,826.8728270862724,0.005779,847.737100663975,0.011550,0.017329
105,44,680.3581028851884,0.002566,805.2143815217547,0.003431,0.005997
106,46,796.7585208770245,0.002746,810.3309938093674,0.003924,0.006670
107,89,1047.2719656706474,0.010417,1006.3744009169327,0.026053,0.036470
108,47,739.4226286514639,0.002848,761.5458832172595,0.004226,0.007074
109,86,991.5285305908557,0.009609,961.4121475457118,0.023824,0.033434
110,92,1030.8753239774444,0.011024,1128.4813482988086,0.028890,0.039914
111,47,734.7193131795486,0.002939,709.6458690049514,0.004184,0.007124
112,53,896.5711505699531,0.003713,914.786241470503,0.005850,0.009563
113,33,582.7888432107702,0.001439,620.9350192257953,0.001534,0.002973
114,86,1035.5997642764087,0.009696,1035.0540200681976,0.024256,0.033952
115,52,771.934456212309,0.003478,839.3054705209499,0.005538,0.009016
116,84,1001.1210940898751,0.009173,1044.6346293933489,0.022264,0.031437
117,31,609.0049853529487,0.001182,561.4501903446438,0.001326,0.002508
118,56,696.4529744605004,0.004144,789.1482864928654,0.006872,0.011016
119,22,489.72312171683944,0.000598,448.4391522109602,0.000529,0.001127
120,42,790.226192547361,0.002235,812.4840023054054,0.003205,0.005439
121,78,934.9230512325826,0.007797,926.5257628333634,0.017736,0.025534
122,99,1001.5059473498357,0.012902,1153.1488731990842,0.035836,0.048739
123,38,536.3746575172659,0.001886,672.437051510657,0.002294,0.004180
124,70,902.379475614935,0.006348,1037.8781917493452,0.013147,0.019495
125,84,981.6024198885708,0.009134,1069.01090238145,0.021210,0.030344
126,21,478.81546986522073,0.000547,397.2680004825513,0.000486,0.001033
127,57,764.9526929924385,0.004013,786.4404451946193,0.006952,0.010965
128,32,561.5887527395938,0.001256,477.2008158845629,0.001463,0.002720
129,75,888.0971908121306,0.006962,944.2946812853064,0.015939,0.022902
130,41,632.3762615694643,0.002083,727.5144230219207,0.002995,0.005078
131,55,735.3358676044372,0.003785,849.6685602072175,0.006624,0.010409
132,50,743.1727121493984,0.003248,750.1464038396168,0.004881,0.008129
133,52,667.2860301855757,0.003517,830.7797224112397,0.005667,0.009184
134,28,615.3857132486362,0.001020,513.3718412864744,0.001000,0.002020
135,42,710.0715144373003,0.002238,700.2890607388197,0.003160,0.005398
136,40,735.593495963423,0.001990,762.6416176547741,0.002688,0.004678
137,55,828.4364920297421,0.003867,772.1430686921128,0.006558,0.010425
138,21,466.5606101806958,0.000550,485.8091796441236,0.000483,0.001033
139,29,606.5613167708871,0.001072,642.848171470722,0.001136,0.002208
140,45,736.8545408869367,0.002635,758.8949188733656,0.003683,0.006318
141,21,568.2588596539724,0.000584,510.2858679954198,0.000533,0.001118
142,87,1082.1265461372218,0.009798,1161.1850101108848,0.025643,0.035440
143,82,1033.5514277260575,0.008979,1039.501309644817,0.019988,0.028967
144,52,783.2018283662686,0.003361,801.6722698269986,0.005427,0.008788
145,43,725.5010547920949,0.002254,753.5524067372592,0.003141,0.005395
146,25,529.3675853682106,0.000766,518.16248294905,0.000729,0.001495
147,58,864.4719676265888,0.004128,910.3477292698606,0.007245,0.011374
148,24,548.4986147572438,0.000705,562.7432183419263,0.000666,0.001371
149,33,629.7079522352997,0.001340,600.0449584270833,0.001550,0.002890
150,99,1177.7818815281205,0.012249,1361.2653477578785,0.034292,0.046541
151,28,539.3547565475255,0.000990,651.6362613289314,0.001074,0.002064
152,81,926.2230346834897,0.008162,991.0867090243864,0.018965,0.027128
153,37,633.3216073105667,0.001692,725.9324946324357,0.002136,0.003828
154,95,1031.8872383360356,0.011240,1146.25715458773,0.030415,0.041655
155,43,630.9594647039328,0.002298,812.6204386401052,0.003243,0.005541
156,23,460.58413990904467,0.000670,504.64138484901036,0.000611,0.001281
157,80,885.5789070842479,0.007985,991.6533002730399,0.018518,0.026503
158,52,739.2888002767467,0.003863,832.8094299347456,0.005670,0.009533
159,56,815.62981266733,0.003895,961.7398249442598,0.006781,0.010676
160,90,1028.9045729199158,0.010143,1147.7754718283961,0.026080,0.036223
161,96,1093.1615524453084,0.011487,1214.233686293458,0.031566,0.043054
162,22,485.50024858684714,0.000644,435.67538437079094,0.000568,0.001212
163,88,1033.083009471333,0.009707,1090.5395264372273,0.024269,0.033976
164,22,533.1815842974318,0.000629,472.5747500470552,0.000592,0.001222
165,71,961.8444900784098,0.006214,837.9602489007245,0.013011,0.019225
166,43,670.4261222088177,0.002262,709.5976176960319,0.003153,0.005415
167,38,589.473821671753,0.001777,673.1277504608072,0.002279,0.004056
168,31,660.4508907407286,0.001170,547.2943593884734,0.001358,0.002528
169,48,751.2921531781296,0.002821,779.3088843703104,0.004318,0.007139
170,95,1058.5758140211155,0.011261,1106.4208023219019,0.030310,0.041571
171,74,1012.9591227823927,0.006817,1077.1379685576255,0.014742,0.021559
172,96,1092.0630265294885,0.011521,1057.8882341006404,0.031287,0.042807
173,91,1041.089250013411,0.010315,980.4276731236114,0.026788,0.037103
174,88,1059.3659511911105,0.009760,1137.8252062732035,0.024461,0.034221
175,36,669.1504327279624,0.001608,629.1049134071745,0.001984,0.003592
176,63,871.4291496318256,0.004888,936.768633561021,0.009285,0.014173
177,61,904.8585910335267,0.004627,1001.8761901674897,0.008487,0.013113
178,98,1044.93805689501,0.012018,1146.999821352774,0.033318,0.045336
179,52,817.3148496096551,0.003358,885.0282302977821,0.005434,0.008793
180,52,806.8497446507764,0.003324,783.194623958029,0.005412,0.008736
181,81,963.1203692173654,0.008189,900.5815538794503,0.019377,0.027567
182,82,966.3589108544364,0.008772,1125.2064796038944,0.020656,0.029428
183,98,1080.6969724399448,0.012627,1190.1106803611174,0.034755,0.047381
184,25,499.92607571330626,0.000781,540.719248184632,0.000740,0.001520
185,54,815.722565749905,0.003787,849.603569218363,0.006358,0.010145
186,64,927.8686574918728,0.005253,1116.5776645160508,0.010199,0.015451
187,82,972.9316798125284,0.008744,1081.461983341282,0.020644,0.029389
188,79,906.6976036091148,0.008150,1017.141726994165,0.019081,0.027231
189,40,639.4880240441506,0.002071,606.0581234607243,0.002799,0.004870
190,35,597.8509019591062,0.001515,705.2880276887381,0.002277,0.003792
191,46,808.03615744874,0.002829,815.1540902849127,0.004016,0.006845
192,62,933.2207513377044,0.004976,848.4914574938408,0.009175,0.014151
193,66,945.8712713389071,0.005549,1025.275873152536,0.011143,0.016692
194,50,822.9677451738405,0.003158,852.5578917403092,0.005055,0.008212
195,73,867.0747285322625,0.006900,933.6188150663938,0.014805,0.021705
196,49,720.1179428419168,0.003244,749.6367666730971,0.005232,0.008477
197,86,1023.0089379563893,0.009892,1035.6700628232354,0.024232,0.034124
198,94,1001.5382585077558,0.011603,1002.1038055925253,0.031112,0.042715
199,35,604.8084450502964,0.001602,491.0278666743061,0.001825,0.003426
200,86,963.9331783785337,0.009611,1105.070998500509,0.024265,0.033876
201,44,773.5603426029977,0.003044,761.9676578105223,0.003521,0.006565
202,55,828.4753802571379,0.003742,865.4837900092128,0.007094,0.010836
203,41,657.1652006237601,0.002171,718.1285324965762,0.002773,0.004944
204,33,580.789255916907,0.001332,607.8656240629459,0.001560,0.002892
205,63,800.4495186440805,0.004915,740.3915219750879,0.009463,0.014379
206,63,817.0189758777972,0.004911,878.0244359613351,0.009518,0.014429
207,60,774.6689101602432,0.004463,758.6362948112658,0.008110,0.012573
208,54,786.7209539583866,0.003589,944.3600742269252,0.005923,0.009512
209,76,903.1321280108018,0.007458,931.5231832432224,0.016047,0.023506
210,51,791.9041561743732,0.003211,816.7363963546363,0.005109,0.008321
211,93,986.2629508801585,0.011261,973.0715182803071,0.028784,0.040045
212,41,752.8019513479405,0.002089,683.033687480985,0.002773,0.004863
213,57,858.9528183756164,0.004005,874.1367937579626,0.007058,0.011062
214,93,904.256997093205,0.011843,991.3903674379359,0.028856,0.040699
215,49,749.0665019238336,0.002991,754.5023504498357,0.004589,0.007580
216,62,806.756213542954,0.004814,816.1012616506853,0.008790,0.013604
217,86,1007.5721185773016,0.009300,1055.6361356790637,0.022773,0.032073
218,87,937.4124016465147,0.009515,993.6949406802192,0.023432,0.032947
219,26,562.8039199575084,0.000856,553.5960722645741,0.000844,0.001700
220,44,723.7123857313298,0.002401,650.9571634585457,0.003374,0.005775
221,39,674.64535236028,0.001870,691.9604605305268,0.002452,0.004323
222,100,978.7463285230585,0.012417,1203.2826614350868,0.038114,0.050532
223,70,849.9202234121528,0.006617,954.7731447659945,0.013837,0.020455
224,32,513.2451005546377,0.001372,560.5155572992082,0.001520,0.002892
225,51,790.9153488657067,0.003351,790.2079762684007,0.005275,0.008626
226,79,839.368464510738,0.008311,878.8285609801226,0.018668,0.026979
227,26,511.0416666105981,0.000849,565.8569861287609,0.000913,0.001762
228,55,845.2052332205229,0.003923,815.0269368621224,0.006613,0.010536
229,28,566.1992679716059,0.000965,573.9305585124804,0.000971,0.001936
230,26,593.8307080066492,0.000893,480.60264150107224,0.000883,0.001777
231,82,1026.9477426043181,0.009990,1062.9079870196867,0.020871,0.030861
232,50,751.8152485887784,0.003305,659.824974242758,0.005040,0.008345
233,53,844.5933381234327,0.003704,799.8245940467904,0.005896,0.009600
234,54,802.4440075279542,0.003704,614.1205280519995,0.006285,0.009989
235,43,700.4645667597468,0.002367,693.994591632525,0.003432,0.005799
236,82,876.1219163603758,0.008780,982.6243703029343,0.020837,0.029617
237,35,624.6877091867859,0.001591,633.820876027065,0.001936,0.003527
238,58,786.4021744611472,0.004318,837.0565625209374,0.007802,0.012120
239,88,965.4872938176334,0.010105,994.9572487263496,0.025469,0.035575
240,75,990.6620798770552,0.007534,1091.635398382044,0.015999,0.023532
241,28,542.8661793151332,0.000972,508.18017240184014,0.001104,0.002076
242,25,454.18902826934004,0.000833,479.02367618917725,0.000774,0.001607
243,51,716.3237232751827,0.003305,814.0687852891306,0.005389,0.008695
244,100,1014.9309123729511,0.013139,1076.374486415224,0.036917,0.050056
245,60,853.6567570058564,0.004802,854.3658806750576,0.008265,0.013067
246,26,576.9727904897304,0.000838,550.6627552211926,0.000881,0.001720
247,91,981.4061932824318,0.010938,1100.150223356828,0.028065,0.039004
248,43,727.5240898777406,0.002390,613.6280496598857,0.003377,0.005767
249,26,493.47942399877775,0.000842,470.4580527902356,0.000806,0.001648
250,68,912.065390776544,0.006045,935.353752187088,0.012376,0.018422
251,23,592.9283963225593,0.000696,469.4270293197496,0.000602,0.001298
252,38,626.3421020787017,0.001765,738.838867733841,0.002436,0.004201
253,40,662.7917767509521,0.002066,656.7545334433075,0.002628,0.004694
254,44,769.5606819501406,0.002543,791.5375529935906,0.003446,0.005989
255,37,638.0117913691705,0.001791,630.1798373689384,0.002237,0.004029
256,78,891.9270344259396,0.007901,1082.4860846635947,0.018198,0.026098
257,31,688.5373967739715,0.001267,576.6648908811173,0.001433,0.002701
258,69,878.249896925434,0.006245,954.818884989493,0.012566,0.018811
259,75,998.7148938878169,0.007602,1110.7071005295813,0.015916,0.023518
260,27,517.8031308044054,0.000893,546.6115664827508,0.000926,0.001819
261,27,599.1934634045617,0.000965,612.5422881040623,0.000938,0.001903
262,24,527.5986028671783,0.000749,530.4373350159949,0.000774,0.001523
263,36,605.4653314611264,0.001586,672.8021953911233,0.002086,0.003672
264,66,787.367545237224,0.005566,924.1984797411905,0.011101,0.016668
265,29,641.3850279894784,0.001059,609.7237577937748,0.001175,0.002234
266,68,884.8953985087968,0.006128,914.4152899008959,0.012157,0.018285
267,29,558.0499943963028,0.001058,547.8295008209825,0.001068,0.002126
268,24,436.6243351480301,0.000707,411.4838419991986,0.000733,0.001440
269,69,884.4327025310628,0.006076,987.0349520975572,0.012717,0.018793
270,88,1019.6096125042393,0.010211,1031.2016448648737,0.025224,0.035435
271,34,655.8745306006799,0.001509,611.7952881117534,0.001826,0.003335
272,31,631.5279397054295,0.001260,646.875059908586,0.001365,0.002626
273,59,817.8478092481123,0.004621,834.4611924814155,0.007988,0.012610
274,58,795.1588862381444,0.004289,873.0064736726007,0.007671,0.011960
275,45,620.337884635317,0.002557,659.5745242638997,0.003780,0.006337
276,56,838.9465310243634,0.003997,1068.2689968708464,0.006914,0.010912
277,77,994.1972151997434,0.007726,989.9000922146771,0.017551,0.025277
278,45,714.5748126792763,0.002500,630.2906021266906,0.003818,0.006318
279,70,800.1383163874101,0.006257,899.780048828765,0.013024,0.019282
280,43,689.3120369181454,0.002369,699.3957593080147,0.003220,0.005588
281,38,645.8531375453888,0.001885,766.5865822238441,0.002356,0.004242
282,72,992.4928204855811,0.006702,1042.2296800052584,0.014187,0.020890
283,20,475.43648934317434,0.000496,475.43648934317434,0.000430,0.000926
284,98,1151.0133956333605,0.012587,1215.139775277182,0.034654,0.047242
285,31,622.3492631415437,0.001192,628.9050153414571,0.001458,0.002651
286,100,1095.5037060471727,0.012916,1181.200639776382,0.036844,0.049760
287,52,818.6307609221494,0.003407,816.0382840276712,0.005639,0.009046
288,47,719.0478848427381,0.002763,697.1389408335981,0.004288,0.007051
289,28,462.0458884980455,0.000956,517.5027565365838,0.001017,0.001973
290,77,975.3456514939635,0.007681,957.5737929741902,0.017453,0.025134
291,65,890.0870764332792,0.005475,1007.743441299108,0.010499,0.015974
292,29,653.4519698379413,0.001092,567.4708733533748,0.001179,0.002270
293,61,825.740811985316,0.004694,862.0406201426038,0.008913,0.013607
294,67,897.3382496349609,0.005702,1060.8864843729912,0.011507,0.017210
295,70,770.8388897014667,0.006321,789.8847526557876,0.013040,0.019361
296,37,626.9006933465583,0.001678,579.2954704161659,0.002258,0.003936
297,85,925.8175431842624,0.009395,923.2222666849259,0.022900,0.032295
298,87,958.4615247227497,0.009963,1008.6483908324371,0.024583,0.034546
299,25,606.8431601906732,0.000824,553.3147443788002,0.000833,0.001658
300,70,905.8535492523747,0.006286,950.5101920471128,0.012947,0.019233
301,47,619.3354540978933,0.002902,695.5408979019392,0.004057,0.006959
302,85,953.8995790594863,0.009462,1080.520415467274,0.022862,0.032324
303,95,1022.4616795637377,0.011758,1032.6906396302627,0.031716,0.043474
304,84,925.3532285393183,0.009206,990.2143377766895,0.022100,0.031306
305,47,826.756722503855,0.003094,861.4354639067194,0.004422,0.007517
306,63,892.654147815582,0.005046,940.2749027826793,0.009670,0.014716
307,48,755.3189060519506,0.003048,697.7792752712927,0.004454,0.007502
308,87,978.7115337204499,0.009872,1000.6237753918866,0.024808,0.034680
309,29,620.1869918176667,0.001103,579.2855729556165,0.001228,0.002331
310,41,744.1303235301019,0.002197,733.3237134729476,0.002822,0.005019
311,90,1000.1261763833926,0.010688,1083.4918865006978,0.027267,0.037955
312,78,974.7852923228481,0.008013,1226.6589399960126,0.017848,0.025861
313,47,818.6843639214044,0.002870,733.500925056438,0.004255,0.007126
314,45,758.8539683875227,0.002624,860.7486852359939,0.003697,0.006322
315,94,1055.548784780035,0.011431,1061.987157893869,0.030931,0.042362
316,95,1048.9468672362782,0.011894,1117.89432640304,0.031894,0.043788
317,99,1062.7470643327747,0.012789,1164.3978342103817,0.036043,0.048833
318,20,505.6522111895418,0.000508,439.7108489203427,0.000436,0.000945
319,51,781.6330316295706,0.003475,833.3520825022332,0.005360,0.008835
320,20,441.94413340675806,0.000523,378.68848482530603,0.000436,0.000959
321,79,963.6186060026733,0.008085,1079.7361824096365,0.018535,0.026621
322,90,1029.6874898783233,0.010553,1069.0186106559356,0.027098,0.037651
323,37,711.2133431881659,0.001691,685.3891419236522,0.002284,0.003975
324,80,921.2917511658545,0.008369,1028.2523334183784,0.019225,0.027595
325,73,935.4563256003221,0.006847,1066.073416373081,0.014816,0.021663
326,35,587.4345939546207,0.001566,675.0452485043869,0.001872,0.003439
327,53,786.9585793485272,0.003712,1035.3951919329015,0.005885,0.009597
328,33,656.1075375602248,0.001415,740.1071721444732,0.001596,0.003011
329,22,473.3707479130398,0.000596,380.20121614524845,0.000527,0.001123
330,72,859.6919497462475,0.006701,909.2721884806879,0.014321,0.021022
331,45,712.4494678756735,0.002684,764.0419807260271,0.003740,0.006424
332,23,554.1419371216745,0.000663,508.66366054782156,0.000695,0.001358
333,99,1065.6595155791902,0.012619,997.0891448693596,0.035848,0.048468
334,21,532.0771290197711,0.000586,478.32321600545515,0.000515,0.001101
335,43,656.6413776604642,0.002354,647.5857350682809,0.003315,0.005669
336,93,1041.8432679271405,0.011180,1126.7785556330673,0.029917,0.041097
337,37,716.4139549977212,0.001816,773.6943446194962,0.002175,0.003991
338,26,541.3129535543986,0.000826,493.7592287073581,0.000828,0.001654
339,91,1060.119546839975,0.010827,1077.8406736178345,0.027929,0.038756
340,22,519.1147005359403,0.000596,456.4620792401424,0.000541,0.001136
341,88,986.2111998724632,0.009959,924.4827728725708,0.025511,0.035470
342,40,701.0032919590342,0.002095,748.934164190944,0.002721,0.004817
343,52,764.022519846049,0.003370,803.7574186446341,0.005587,0.008957
344,52,762.7543814177953,0.003572,802.4183121470232,0.005607,0.009179
345,38,684.8095319634879,0.001877,721.4303683115058,0.002269,0.004146
346,41,725.1279675875053,0.002208,692.4397493600583,0.002928,0.005136
347,69,862.0289916664009,0.006134,834.0413914543224,0.012987,0.019121
348,44,711.7089200791437,0.002475,687.2623428760969,0.003569,0.006044
349,26,544.0835592055364,0.000879,634.488233594965,0.000879,0.001758
350,67,906.6651313906616,0.005725,1099.947295044382,0.011572,0.017297
351,33,685.5403585887038,0.001427,695.740786072141,0.001674,0.003101
352,100,1165.2572697507192,0.012945,1272.3158486480415,0.036936,0.049881
353,51,777.6278958962359,0.003356,858.978485937003,0.005270,0.008627
354,38,708.5500426746992,0.001878,677.5697706745268,0.002428,0.004307
355,67,875.1477609876532,0.005788,902.6789347868722,0.011430,0.017218
356,85,1015.9116749611201,0.012780,925.4062742753634,0.022449,0.035229
357,23,547.2303974952861,0.000705,479.49329791390346,0.000658,0.001363
358,63,816.619942194747,0.005039,709.6289606589586,0.009412,0.014451
359,47,700.3443653841209,0.002731,690.4434020831277,0.004088,0.006819
360,78,1005.7344998556449,0.007792,959.082480508085,0.017479,0.025272
361,85,897.1437253623056,0.009282,1019.7628281999298,0.022320,0.031602
362,49,820.2200213333057,0.003059,793.0086906208124,0.004589,0.007648
363,99,1119.6560878106945,0.012772,1172.3417877197826,0.035964,0.048736
364,23,458.5555022656582,0.000695,506.45122719364105,0.000636,0.001331
365,45,664.5952461283379,0.002602,739.4539295589738,0.003738,0.006340
366,62,839.086428710086,0.004870,775.6256240804441,0.008769,0.013639
367,97,1030.8566341984708,0.012604,1046.3730632203785,0.033188,0.045793
368,29,579.0365161709963,0.001070,599.9334764591911,0.001161,0.002231
369,74,994.5021650813244,0.007032,977.1118064370165,0.015095,0.022128
370,81,931.0679773856019,0.008380,995.8013405372789,0.019421,0.027801
371,67,970.009599517378,0.005594,974.779638105128,0.011033,0.016628
372,100,1032.6716652592656,0.012479,1182.3008751691132,0.035117,0.047596
373,86,1016.4101176926995,0.009272,1248.3206321678904,0.022755,0.032027
374,96,1022.316463545498,0.011525,1070.2823842418359,0.031838,0.043363
375,92,1024.0402731233992,0.010856,1029.3253169248183,0.028134,0.038990
376,84,985.6487102108488,0.009840,965.250522331257,0.021809,0.031650
377,45,725.2039221413647,0.002656,688.1425440802273,0.003572,0.006228
378,79,967.022672690532,0.007753,1047.2997566246713,0.017897,0.025650
379,33,734.7988838102409,0.001343,823.0381525125108,0.001590,0.002933
380,43,662.8346013202145,0.002254,674.0909578747837,0.003184,0.005438
381,98,925.9807727495638,0.011987,1012.8989152917343,0.033042,0.045030
382,60,848.2310095085338,0.004500,905.2751511643257,0.008089,0.012589
383,55,740.5091892879375,0.003724,775.2364985223624,0.006223,0.009947
384,81,951.5989994747866,0.008160,1069.7247600476787,0.018987,0.027147
385,38,678.019040079457,0.001781,692.3078422521432,0.002271,0.004053
386,39,681.4882892561967,0.001865,713.3132116239922,0.002435,0.004300
387,77,940.1197151184592,0.007360,861.7735453434891,0.016297,0.023657
388,44,804.6433384447241,0.002395,865.1276331110346,0.003421,0.005816
389,28,563.30041250817,0.000973,527.5198555169487,0.000997,0.001971
390,40,666.3233586159168,0.001978,629.0844356133827,0.002586,0.004565
391,86,869.6348249220699,0.009172,923.7526322172041,0.022749,0.031921
392,24,547.8766934432498,0.000708,572.9249236242777,0.000664,0.001372
393,88,979.4845007765012,0.009607,968.1730120004959,0.024120,0.033727
394,48,757.7313461161223,0.002862,712.0756813138056,0.004321,0.007183
395,40,750.1264969736732,0.001981,689.1431338987825,0.002590,0.004571
396,98,1081.158550367126,0.011981,1077.0409309663808,0.033278,0.045259
397,22,417.17516727949743,0.000616,532.0922464378148,0.000588,0.001204
398,53,765.6339905047411,0.003449,790.7484908179264,0.005694,0.009143
399,50,798.7231631974396,0.003050,854.2209990654159,0.004768,0.007818
400,61,799.4604182272811,0.004615,804.7880336860231,0.008405,0.013020
401,81,901.8407370987674,0.008174,1090.0867931388366,0.019155,0.027330
402,29,597.5951212869331,0.001031,608.4873497152415,0.001075,0.002106
403,61,793.2028112640081,0.004594,784.3837097740525,0.008363,0.012958
404,89,1072.1275742943787,0.009883,968.1113802572957,0.025670,0.035553
405,69,881.0098420661683,0.005867,855.2755639498472,0.012027,0.017894
406,50,703.7528982323192,0.003069,767.4808734195836,0.004752,0.007822
407,71,942.8155944796747,0.006207,980.3204775402762,0.013014,0.019221
408,29,627.1612263978204,0.001046,591.8844150035304,0.001121,0.002168
409,69,786.3423230403263,0.005837,851.385530230983,0.013902,0.019739
410,94,974.8896387317129,0.011285,987.1585208969511,0.030186,0.041471
411,47,749.8719773097861,0.002767,789.9269215893612,0.004127,0.006894
412,47,772.4289356179233,0.002794,785.2777182379621,0.004124,0.006918
413,37,614.71595502602,0.001681,652.5832319725683,0.002253,0.003933
414,30,585.699236408941,0.001160,621.9181125524565,0.001197,0.002357
415,82,921.258347908626,0.008742,970.171711917418,0.020042,0.028785
416,92,973.6117818460416,0.010902,1048.2650097856063,0.028146,0.039048
417,81,983.7918083297133,0.008437,1059.8007326301306,0.019540,0.027977
418,40,700.5195201466032,0.001969,747.1918522132012,0.002579,0.004548
419,75,879.6851162979066,0.006963,976.2499116473958,0.015284,0.022248
420,55,730.9577888273494,0.003715,884.3588105433386,0.006865,0.010581
421,38,663.8529715701817,0.001777,706.7492282135695,0.002252,0.004029
422,59,829.9459666839107,0.004291,833.1027513413924,0.007631,0.011922
423,52,774.9314046581809,0.003325,779.9691329976835,0.005514,0.008839
424,71,831.7237804050229,0.006419,841.2298817933558,0.013233,0.019652
425,93,1042.7109776830055,0.011280,1115.917233844795,0.029011,0.040291
426,66,865.3014014859135,0.005704,965.2195623189592,0.012020,0.017725
427,22,578.5357739152373,0.000643,510.42987002069447,0.000555,0.001198
428,26,585.122034444264,0.000833,592.9008845372234,0.000815,0.001649
429,77,1019.9924791999634,0.007548,1110.3941347796053,0.019444,0.026992
430,92,1021.5433473037385,0.011122,1045.7480077600555,0.028619,0.039742
431,51,747.6524425134106,0.003303,858.6523369489283,0.005382,0.008685
432,68,860.5550775626264,0.005910,832.575752371615,0.011791,0.017701
433,83,946.9471919086191,0.009016,995.0911836885705,0.020879,0.029896
434,78,913.7601823128438,0.008608,1024.73787038324,0.017399,0.026008
435,52,779.6287683188294,0.003497,718.1963619253979,0.005510,0.009007
436,31,629.9511311655501,0.001237,650.4222567218209,0.001424,0.002661
437,37,618.2606459470594,0.001783,476.6707862143023,0.002119,0.003902
438,67,930.1350776840663,0.005706,1015.8511846100047,0.011446,0.017153
439,51,790.9255934498897,0.003222,799.9937005003462,0.005290,0.008513
440,64,862.2482795344756,0.005844,814.0728444091138,0.009756,0.015601
441,71,931.0965860129743,0.007372,1075.55687453848,0.013405,0.020777
442,81,993.0730347525722,0.008386,1038.9306628783086,0.020117,0.028503
443,45,660.7896867528,0.002654,618.1444649343209,0.004144,0.006799
444,70,934.061883508874,0.006334,1015.4859186573816,0.014380,0.020715
445,41,694.3226614508951,0.002097,634.2287963477446,0.002817,0.004915
446,34,660.855714189364,0.001433,643.6791282743093,0.001773,0.003206
447,58,827.4997430516004,0.004989,844.6187333359603,0.007317,0.012307
448,91,1029.5804638840405,0.011507,1133.147324200842,0.028710,0.040218
449,74,938.7399054221474,0.006972,1114.9907878082713,0.015923,0.022895
450,49,790.7511185324871,0.002951,787.5375333770202,0.004972,0.007923
451,55,878.9741550779238,0.004642,956.4111564469448,0.006373,0.011015
452,73,930.5844751450402,0.006933,993.0306903780624,0.014307,0.021239
453,93,983.3360893394959,0.011695,984.429600141875,0.029239,0.040933
